MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
LEWISTON|||048804622|D|1-1|2|21|59|2|ER|05/23/2020|||||||||
LEWISTON|||100754937|D|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||048804659|D|1-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||100739523|D|3-1|2|21|60|1|ER|05/25/2020|||||||||
LEWISTON|||048703256|D|5-1|2|21|60|2|ER|04/12/2020|||||||||
LEWISTON|||048804709|U|6-1|2|21|58|3|TR|05/26/2020|||||||||
LEWISTON|||048804726|D|6-1|2|21|58|3|TR|05/26/2020|||||||||
LEWISTON|||048804727|D|1-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||048804810|D|1-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||048804817|D|1-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||100739477|D|1-1|2|21|60|2|ER|05/07/2020|||||||||
LEWISTON|||100039515|D|7-1|2|21|61|1|ER|05/13/2020|||||||||
LEWISTON|||100685122|D|1-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100642850|R|7-1|2|21|58|1|ER|04/17/2020|||||||||
LEWISTON|||100571761|D|1-1|2|21|60|2|ER|05/20/2020|||||||||
LEWISTON|||100427818|D|4-1|2|21|58|3|ER|06/01/2020|||||||||
LEWISTON|||048805121|D|5-1|2|21|60|2|ER|05/27/2020|||||||||
LEWISTON|||048805157|D|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||016800431|R|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||016800434|R|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||048805271|D|6-1|2|21|58|3|TR|05/22/2020|||||||||
LEWISTON|||100297440|R|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||048822124|D|6-1|2|21|58|3|ER|05/15/2020|||||||||
LEWISTON||O|100632099|D|3-1|2|21|60|1|UR|03/03/2020||EL|05/29/2020||||||
LEWISTON|||048805377|R|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||100001571|R|6-1|2|21|58|3|ER|04/17/2020|||||||||
LEWISTON|||048901453|D|2-1|2|21|59|2|ER|05/13/2020|||||||||
LEWISTON|||100723952|D|3-1|2|21|59|2|ER|05/29/2020|||||||||
LEWISTON|||050700714|D|7-1|2|21|61|1|ER|05/12/2020|||||||||
LEWISTON|||100739439|D|1-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||100710998|D|2-1|2|21|59|2|ER|03/16/2020|||||||||
LEWISTON|||100347945|D|6-1|2|21|58|3|ER|05/11/2020|||||||||
LEWISTON|||048805611|D|3-1|2|21|60|1|ER|05/24/2020|||||||||
LEWISTON|||048805625|D|5-1|2|21|60|2|ER|05/26/2020|||||||||
LEWISTON|||048805627|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON|||048805776|U|6-1|2|21|61|1|TR|05/01/2020|||||||||
LEWISTON|||048805779|R|1-1|2|21|59|2|ER|05/22/2020|||||||||
LEWISTON|||048805810|D|1-1|2|21|59|2|ER|05/29/2020|||||||||
LEWISTON|||100309817|D|7-1|2|21|61|1|ER|04/08/2020|||||||||
LEWISTON|||100726506|D|3-1|2|21|60|1|ER|05/27/2020|||||||||
LEWISTON|||100134683|D|5-1|2|21|60|2|ER|06/01/2020|||||||||
LEWISTON|||100694456|D|7-1|2|21|61|1|ER|05/26/2020|||||||||
LEWISTON|||048704298|D|4-1|2|21|58|1|ER|05/19/2020|||||||||
LEWISTON|||100686494|D|3-1|2|21|60|1|WV|04/24/2020|||||||||
LEWISTON|||100654656|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||048810961|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||048823143|D|7-1|2|21|61|1|ER|05/13/2020|||||||||
LEWISTON|||100308041|G|7-1|2|21|61|1|ER|05/13/2020|||||||||
LEWISTON|||048806163|R|2-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||100423029|D|3-1|2|21|60|1|ER|05/29/2020|||||||||
LEWISTON|||001000858|D|4-1|2|21|58|1|ER|04/27/2020|||||||||
LEWISTON|||048806381|D|2-1|2|21|59|2|WV|04/28/2020|||||||||
LEWISTON|||048806456|G|4-1|2|21|58|2|TR|05/26/2020|||||||||
LEWISTON|||048806547|D|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||048806548|D|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||048806564|D|1-1|2|21|59|2|ER|05/22/2020|||||||||
LEWISTON|||100565716|D|1-1|2|21|59|2|ER|05/06/2020|||||||||
LEWISTON|||100740856|D|3-1|2|21|60|1|ER|05/06/2020|||||||||
LEWISTON|||048806751|D|7-1|2|21|58|1|ER|04/16/2020|||||||||
LEWISTON|||048806787|U|2-1|2|21|59|2|TR|05/14/2020|||||||||
LEWISTON|||048806789|R|2-1|2|21|59|2|ER|05/14/2020|||||||||
LEWISTON|||048806878|R|6-1|2|21|58|3|TR|05/27/2020|||||||||
LEWISTON|||048806891|R|6-1|2|21|58|3|TR|05/27/2020|||||||||
LEWISTON|||048806927|R|7-1|2|21|61|1|TR|05/29/2020|||||||||
LEWISTON|||048806977|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048806981|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||008801459|U|1-1|2|21|59|2|ER|05/15/2020|||||||||
LEWISTON|||022100426|U|1-1|2|21|59|2|ER|05/15/2020|||||||||
LEWISTON|||100601307|G|4-1|2|21|58|2|ER|05/28/2020|||||||||
LEWISTON|||048807204|D|4-1|2|21|58|2|TR|05/13/2020|||||||||
LEWISTON|||048807205|D|4-1|2|21|58|2|TR|05/13/2020|||||||||
LEWISTON|||048807276|D|2-1|2|21|59|2|TR|04/29/2020|||||||||
LEWISTON|||100710872|D|1-1|2|21|60|2|ER|04/24/2020|||||||||
LEWISTON|||048807332|D|3-1|2|21|60|1|ER|05/12/2020|||||||||
LEWISTON|||100675024|D|2-1|2|21|59|2|ER|05/19/2020|||||||||
LEWISTON|||048807352|R|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||048807353|D|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||100674680|D|1-1|2|21|60|2|ER|05/20/2020|||||||||
LEWISTON|||100009886|D|5-1|2|21|61|1|ER|05/26/2020|||||||||
LEWISTON|||048807408|D|1-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON||O|100685280|D|3-1|2|21|60|1|UR|02/19/2020||EL|05/29/2020||||||
LEWISTON|||048807445|R|2-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048807446|R|2-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||100544347|D|2-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100544336|D|2-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||048807537|U|6-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048807571|D|6-1|2|21|58|3|ER|05/31/2020|||||||||
LEWISTON|||017200415|D|4-1|2|21|59|2|ER|04/07/2020|||||||||
LEWISTON|||048710877|D|4-1|2|21|59|2|ER|04/07/2020|||||||||
LEWISTON|||048807591|U|1-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048807592|R|1-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048807631|D|2-1|2|21|59|2|ER|04/17/2020|||||||||
LEWISTON|||000201391|D|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||100745598|D|1-1|2|21|60|2|ER|05/15/2020|||||||||
LEWISTON|||013200437|U|4-1|2|21|58|2|ER|05/30/2020|||||||||
LEWISTON|||048807790|D|1-1|2|21|60|2|ER|05/12/2020|||||||||
LEWISTON|||100745600|D|1-1|2|21|59|2|ER|05/08/2020|||||||||
LEWISTON|||100169017|D|4-1|2|21|58|2|ER|05/07/2020|||||||||
LEWISTON|||100759699|D|6-1|2|21|61|1|ER|05/12/2020|||||||||
LEWISTON|||100674682|D|1-1|2|21|60|2|ER|05/27/2020|||||||||
LEWISTON|||048807933|U|5-1|2|21|60|2|TR|05/26/2020|||||||||
LEWISTON|||048808002|D|2-1|2|21|59|2|TR|05/27/2020|||||||||
LEWISTON|||048808008|U|2-1|2|21|59|2|TR|05/27/2020|||||||||
LEWISTON|||100170577|U|3-1|2|21|60|1|ER|05/12/2020|||||||||
LEWISTON|||048808106|D|2-1|2|21|59|2|ER|04/06/2020|||||||||
LEWISTON|||048808144|D|4-1|2|21|58|1|WV|05/28/2020|||||||||
LEWISTON|||048808176|U|1-1|2|21|60|2|WV|06/02/2020|||||||||
LEWISTON|||048808182|D|4-1|2|21|58|1|WV|05/28/2020|||||||||
LEWISTON|||048808184|D|1-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||048808200|D|1-1|2|21|59|2|TR|05/27/2020|||||||||
LEWISTON|||048808282|R|1-1|2|21|60|2|ER|05/15/2020|||||||||
LEWISTON|||048808287|D|2-1|2|21|59|2|ER|04/18/2020|||||||||
LEWISTON|||048808290|D|2-1|2|21|59|2|ER|04/18/2020|||||||||
LEWISTON|||100400627|D|7-1|2|21|61|1|ER|03/13/2020|||||||||
LEWISTON||O|100508536|D|1-1|2|21|59|2|UR|02/13/2020||EL|05/29/2020||||||
LEWISTON|||100175651|D|1-1|2|21|59|2|ER|04/10/2020|||||||||
LEWISTON|||048808331|D|1-1|2|21|59|2|TR|05/21/2020|||||||||
LEWISTON|||048808333|D|1-1|2|21|59|2|TR|05/21/2020|||||||||
LEWISTON|||100433702|D|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||100433700|D|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||048808350|D|3-1|2|21|60|1|ER|06/01/2020|||||||||
LEWISTON|||048808553|D|1-1|2|21|60|2|TR|06/02/2020|||||||||
LEWISTON|||100734785|D|1-1|2|21|60|2|TR|05/13/2020|||||||||
LEWISTON||O|048808707|D|1-1|2|21|59|2|UR|03/24/2020||MV|05/29/2020||||||
LEWISTON|||100712577|D|1-1|2|21|60|2|ER|06/02/2020|||||||||
LEWISTON|||048808798|U|7-1|2|21|61|1|ER|05/26/2020|||||||||
LEWISTON|||100174259|D|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||048808895|U|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||000201585|R|2-1|2|21|59|2|ER|06/02/2020|||||||||
LEWISTON|||100094366|D|5-1|2|21|61|1|ER|04/18/2020|||||||||
LEWISTON|||048808940|R|5-1|2|21|60|2|ER|05/21/2020|||||||||
LEWISTON|||048808947|R|5-1|2|21|60|2|ER|05/21/2020|||||||||
LEWISTON|||048808952|R|5-1|2|21|60|2|ER|05/22/2020|||||||||
LEWISTON|||048809057|D|6-1|2|21|58|3|WV|05/05/2020|||||||||
LEWISTON|||100506152|D|1-1|2|21|59|2|ER|05/18/2020|||||||||
LEWISTON|||048809148|U|4-1|2|21|58|2|ER|05/30/2020|||||||||
LEWISTON|||004100763|U|2-1|2|21|59|2|ER|05/21/2020|||||||||
LEWISTON|||048809170|R|1-1|2|21|59|2|ER|05/21/2020|||||||||
LEWISTON|||048809171|R|1-1|2|21|59|2|ER|05/21/2020|||||||||
LEWISTON|||019501855|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||100739672|D|3-1|2|21|60|1|ER|05/25/2020|||||||||
LEWISTON|||048809266|D|4-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100745632|D|1-1|2|21|59|2|ER|05/19/2020|||||||||
LEWISTON|||048809327|D|2-1|2|21|59|2|WV|06/02/2020|||||||||
LEWISTON|||048809366|D|2-1|2|21|59|2|WV|06/02/2020|||||||||
LEWISTON|||008802087|D|2-1|2|21|59|2|ER|05/13/2020|||||||||
LEWISTON|||100701628|D|1-1|2|21|60|2|ER|06/02/2020|||||||||
LEWISTON|||048809418|D|4-1|2|21|58|2|ER|04/21/2020|||||||||
LEWISTON|||048809496|D|5-1|2|21|60|2|ER|05/12/2020|||||||||
LEWISTON|||048809665|D|7-1|2|21|58|1|ER|05/13/2020|||||||||
LEWISTON|||048809672|D|7-1|2|21|58|1|ER|05/13/2020|||||||||
LEWISTON|||048809717|U|2-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||048809724|R|4-1|2|21|58|3|TR|05/26/2020|||||||||
LEWISTON|||048706957|D|3-1|2|21|60|1|ER|04/21/2020|||||||||
LEWISTON||O|048809759|D|1-1|2|21|60|2|UR|02/03/2020||EL|05/29/2020||||||
LEWISTON|||100674688|D|3-1|2|21|60|1|ER|04/08/2020|||||||||
LEWISTON|||048902694|R|2-1|2|21|59|2|ER|05/19/2020|||||||||
LEWISTON|||100600334|D|2-1|2|21|59|2|ER|05/19/2020|||||||||
LEWISTON|||048809834|D|4-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||048809836|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048809840|D|4-1|2|21|58|2|ER|05/12/2020|||||||||
LEWISTON|||048809845|D|2-1|2|21|59|2|TR|05/18/2020|||||||||
LEWISTON|||048809856|D|2-1|2|21|59|2|ER|05/18/2020|||||||||
LEWISTON|||100231664|R|4-1|2|21|59|2|ER|05/25/2020|||||||||
LEWISTON|||100227022|D|4-1|2|21|59|2|ER|05/25/2020|||||||||
LEWISTON||O|100676653|D|1-1|2|21|60|2|ER|05/25/2020||EL|05/29/2020||||||
LEWISTON|||100317060|D|6-1|2|21|58|3|ER|05/16/2020|||||||||
LEWISTON|||100028349|D|4-1|2|21|58|2|ER|05/21/2020|||||||||
LEWISTON|||048810107|D|4-1|2|21|58|1|ER|05/06/2020|||||||||
LEWISTON|||048810108|D|4-1|2|21|58|1|ER|05/06/2020|||||||||
LEWISTON|||100074824|D|2-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||051403561|D|5-1|2|21|61|1|ER|05/13/2020|||||||||
LEWISTON|||035500626|D|3-1|2|21|60|1|ER|05/27/2020|||||||||
LEWISTON|||100706761|D|1-1|2|21|59|2|ER|04/25/2020|||||||||
LEWISTON|||048805915|D|7-1|2|21|61|1|ER|05/12/2020|||||||||
LEWISTON|||022300633|R|6-1|2|21|58|3|ER|05/04/2020|||||||||
LEWISTON|||100158469|D|3-1|2|21|60|1|ER|04/14/2020|||||||||
LEWISTON|||009301161|D|3-1|2|21|60|1|ER|04/16/2020|||||||||
LEWISTON|||048810234|D|6-1|2|21|58|3|ER|05/29/2020|||||||||
LEWISTON|||048810238|D|6-1|2|21|58|3|ER|05/29/2020|||||||||
LEWISTON|||100736829|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048810260|U|6-1|2|21|58|3|WV|05/28/2020|||||||||
LEWISTON|||048810261|D|6-1|2|21|58|3|WV|05/28/2020|||||||||
LEWISTON|||048810269|D|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||048810270|D|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||100346065|D|5-1|2|21|61|1|ER|05/13/2020|||||||||
LEWISTON|||100701636|D|3-1|2|21|60|1|ER|05/22/2020|||||||||
LEWISTON|||048810346|D|1-1|2|21|59|2|ER|05/29/2020|||||||||
LEWISTON|||100138002|R|4-1|2|21|58|2|ER|04/11/2020|||||||||
LEWISTON|||048810449|D|2-1|2|21|59|2|ER|04/28/2020|||||||||
LEWISTON|||100744421|D|3-1|2|21|60|1|ER|05/21/2020|||||||||
LEWISTON|||048810516|D|2-1|2|21|59|2|TR|06/01/2020|||||||||
LEWISTON|||048810517|D|2-1|2|21|59|2|TR|06/01/2020|||||||||
LEWISTON|||023901598|D|4-1|2|21|58|2|WV|06/02/2020|||||||||
LEWISTON|||000201942|D|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||050701546|U|1-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||050701547|R|1-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||000400783|D|6-1|2|21|58|3|WV|06/02/2020|||||||||
LEWISTON|||000400784|D|6-1|2|21|58|3|WV|06/02/2020|||||||||
LEWISTON|||100060707|R|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||100706766|D|1-1|2|21|60|2|ER|03/18/2020|||||||||
LEWISTON|||100694025|D|2-1|2|21|59|2|ER|05/11/2020|||||||||
LEWISTON|||100729657|U|4-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100760636|D|1-1|2|21|59|2|ER|05/25/2020|||||||||
LEWISTON|||100078705|U|1-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||100049234|U|1-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||100049063|D|2-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||049709013|D|1-1|2|21|60|2|ER|05/26/2020|||||||||
LEWISTON|||048810947|G|7-1|2|21|61|1|ER|05/26/2020|||||||||
LEWISTON|||001001675|D|1-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100739574|D|3-1|2|21|60|1|ER|05/25/2020|||||||||
LEWISTON|||100050202|D|5-1|2|21|60|2|ER|05/12/2020|||||||||
LEWISTON|||048811065|D|4-1|2|21|58|3|ER|04/23/2020|||||||||
LEWISTON|||048811083|D|4-1|2|21|58|3|ER|04/23/2020|||||||||
LEWISTON|||100675342|D|1-1|2|21|59|2|ER|05/31/2020|||||||||
LEWISTON|||048903179|D|1-1|2|21|59|2|ER|05/26/2020|||||||||
LEWISTON|||047801424|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||049624474|D|2-1|2|21|59|2|ER|04/25/2020|||||||||
LEWISTON|||048811232|D|2-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||048811255|D|6-1|2|21|58|3|WV|06/02/2020|||||||||
LEWISTON|||100701640|D|1-1|2|21|60|2|ER|05/21/2020|||||||||
LEWISTON|||100634697|D|3-1|2|21|60|1|ER|06/01/2020|||||||||
LEWISTON|||048811305|D|6-1|2|21|61|1|ER|05/27/2020|||||||||
LEWISTON|||048811359|D|7-1|2|21|61|1|TR|05/21/2020|||||||||
LEWISTON|||048811360|D|7-1|2|21|61|1|TR|05/21/2020|||||||||
LEWISTON|||048811394|D|1-1|2|21|59|2|ER|05/29/2020|||||||||
LEWISTON|||100038528|D|6-1|2|21|58|3|ER|04/17/2020|||||||||
LEWISTON|||000601031|D|6-1|2|21|58|3|ER|04/17/2020|||||||||
LEWISTON|||034700972|R|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||048903270|R|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON||O|100485771|D|1-1|2|21|59|2|UR|01/23/2020||EL|05/29/2020||||||
LEWISTON|||100596496|D|1-1|2|21|60|2|ER|05/28/2020|||||||||
LEWISTON|||100054818|D|4-1|2|21|59|2|ER|05/06/2020|||||||||
LEWISTON|||024200177|D|5-1|2|21|60|2|ER|05/04/2020|||||||||
LEWISTON|||100685599|D|1-1|2|21|60|2|ER|05/12/2020|||||||||
LEWISTON|||100320078|D|6-1|2|21|58|3|ER|06/02/2020|||||||||
LEWISTON|||048811706|D|3-1|2|21|60|1|ER|03/26/2020|||||||||
LEWISTON|||100739358|D|1-1|2|21|60|2|WV|05/11/2020|||||||||
LEWISTON|||100674713|D|1-1|2|21|60|2|ER|04/24/2020|||||||||
LEWISTON|||100674671|D|2-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||100039254|D|6-1|2|21|61|1|TR|05/13/2020|||||||||
LEWISTON|||048811768|U|3-1|2|21|60|1|ER|05/12/2020|||||||||
LEWISTON|||048811776|D|6-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||100739321|D|3-1|2|21|60|1|ER|05/26/2020|||||||||
LEWISTON|||100760837|D|1-1|2|21|60|2|ER|05/22/2020|||||||||
LEWISTON|||048811863|D|1-1|2|21|60|2|ER|05/20/2020|||||||||
LEWISTON||O|100217495|D|1-1|2|21|59|2|UR|02/20/2020||EL|05/29/2020||||||
LEWISTON|||100712377|D|3-1|2|21|60|1|ER|05/11/2020|||||||||
LEWISTON|||000202208|R|6-1|2|21|58|3|WV|06/02/2020|||||||||
LEWISTON|||000902018|R|1-1|2|21|60|2|TR|05/21/2020|||||||||
LEWISTON||O|100714261|D|1-1|2|21|59|2|UR|02/25/2020||EL|05/29/2020||||||
LEWISTON|||048812281|D|6-1|2|21|58|3|ER|05/29/2020|||||||||
LEWISTON|||048812284|D|6-1|2|21|58|3|ER|05/29/2020|||||||||
LEWISTON|||048812289|D|1-1|2|21|59|2|ER|05/17/2020|||||||||
LEWISTON|||000902050|D|3-1|2|21|59|2|TR|06/01/2020|||||||||
LEWISTON|||100678290|D|3-1|2|21|60|1|ER|05/25/2020|||||||||
LEWISTON|||100075394|U|2-1|2|21|59|2|ER|04/10/2020|||||||||
LEWISTON|||048709289|D|4-1|2|21|58|1|ER|04/14/2020|||||||||
LEWISTON|||048812815|D|7-1|2|21|61|1|ER|05/21/2020|||||||||
LEWISTON|||048812861|D|3-1|2|21|60|1|ER|05/28/2020|||||||||
LEWISTON|||048812862|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||048812875|D|2-1|2|21|59|2|ER|05/12/2020|||||||||
LEWISTON|||049628115|D|5-1|2|21|61|1|ER|05/20/2020|||||||||
LEWISTON|||048812957|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON|||048812961|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON||S|100592749|D|6-1|2|21|58|3|UR|02/04/2020||MV|05/29/2020||||||
LEWISTON|||048812996|D|7-1|2|21|61|1|ER|06/01/2020|||||||||
LEWISTON|||048813004|U|7-1|2|21|61|1|ER|06/01/2020|||||||||
LEWISTON|||048709637|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||100589290|U|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048709652|D|4-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048813159|G|7-1|2|21|58|1|ER|05/28/2020|||||||||
LEWISTON|||048813175|D|6-1|2|21|58|3|ER|06/01/2020|||||||||
LEWISTON|||100482571|D|4-1|2|21|58|1|ER|04/17/2020|||||||||
LEWISTON|||100701363|G|4-1|2|21|58|1|ER|04/19/2020|||||||||
LEWISTON|||052207454|D|7-1|2|21|61|1|ER|05/21/2020|||||||||
LEWISTON|||048803624|D|7-1|2|21|61|1|ER|05/21/2020|||||||||
LEWISTON|||048813264|D|4-1|2|21|58|3|TR|05/28/2020|||||||||
LEWISTON|||048813285|D|6-1|2|21|58|3|TR|05/21/2020|||||||||
LEWISTON|||048813287|R|6-1|2|21|58|3|TR|05/21/2020|||||||||
LEWISTON|||048813326|D|7-1|2|21|61|1|ER|05/12/2020|||||||||
LEWISTON|||048813334|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON|||048813338|D|2-1|2|21|59|2|WV|06/02/2020|||||||||
LEWISTON|||051011731|D|1-1|2|21|59|2|ER|05/15/2020|||||||||
LEWISTON|||100739569|D|3-1|2|21|60|1|ER|06/01/2020|||||||||
LEWISTON|||048813385|D|6-1|2|21|58|3|ER|05/20/2020|||||||||
LEWISTON|||048815776|D|1-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||100145206|U|1-1|2|21|59|2|ER|06/01/2020|||||||||
LEWISTON|||048813676|D|6-1|2|21|58|3|TR|05/20/2020|||||||||
LEWISTON|||048802493|D|7-1|2|21|58|1|ER|05/04/2020|||||||||
LEWISTON|||048813704|U|7-1|2|21|58|1|ER|05/04/2020|||||||||
LEWISTON|||100674714|D|1-1|2|21|59|2|ER|05/09/2020|||||||||
LEWISTON|||020501301|D|1-1|2|21|60|2|ER|05/30/2020|||||||||
LEWISTON|||049629626|D|5-1|2|21|61|1|ER|04/18/2020|||||||||
LEWISTON|||048813866|D|4-1|2|21|58|3|ER|06/01/2020|||||||||
LEWISTON|||048813886|D|6-1|2|21|58|3|ER|04/18/2020|||||||||
LEWISTON|||100676778|D|3-1|2|21|59|2|ER|05/22/2020|||||||||
LEWISTON|||048813946|D|7-1|2|21|58|1|ER|05/21/2020|||||||||
LEWISTON|||049615037|D|6-1|2|21|58|3|ER|05/27/2020|||||||||
LEWISTON||O|100685704|D|3-1|2|21|59|2|UR|02/24/2020||EL|05/29/2020||||||
LEWISTON||O|048813994|D|1-1|2|21|59|2|UR|02/05/2020||EL|05/29/2020||||||
LEWISTON|||100707293|D|3-1|2|21|60|1|ER|05/29/2020|||||||||
LEWISTON|||048814027|D|2-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||048814028|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON|||100712295|D|1-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048710303|D|4-1|2|21|58|3|ER|05/27/2020|||||||||
LEWISTON|||048710304|D|4-1|2|21|58|3|ER|05/28/2020|||||||||
LEWISTON||O|021801088|D|6-1|2|21|58|3|UR|12/08/2019||EL|05/29/2020||||||
LEWISTON|||048814113|D|6-1|2|21|61|3|TR|05/26/2020|||||||||
LEWISTON|||100738984|D|4-1|2|21|58|1|ER|05/08/2020|||||||||
LEWISTON|||100654772|D|3-1|2|21|60|1|ER|05/12/2020|||||||||
LEWISTON|||048814196|D|4-1|2|21|58|1|TR|05/26/2020|||||||||
LEWISTON|||048814216|R|2-1|2|21|59|2|ER|05/22/2020|||||||||
LEWISTON|||048814219|D|2-1|2|21|59|2|ER|05/21/2020|||||||||
LEWISTON|||100686663|D|1-1|2|21|59|2|ER|05/21/2020|||||||||
LEWISTON|||100685859|D|3-1|2|21|60|1|ER|05/27/2020|||||||||
LEWISTON|||048814233|D|4-1|2|21|58|2|ER|05/13/2020|||||||||
LEWISTON|||100430068|D|2-1|2|21|59|2|ER|05/06/2020|||||||||
LEWISTON|||100202142|D|4-1|2|21|58|2|ER|05/06/2020|||||||||
LEWISTON|||048814297|G|1-1|2|21|59|2|ER|05/28/2020|||||||||
LEWISTON|||100421962|D|2-1|2|21|59|2|TR|04/30/2020|||||||||
LEWISTON|||048814306|U|6-1|2|21|58|3|ER|05/13/2020|||||||||
LEWISTON|||048814311|G|6-1|2|21|58|3|ER|05/12/2020|||||||||
LEWISTON|||100215296|D|6-1|2|21|58|3|ER|05/27/2020|||||||||
LEWISTON|||100630041|G|2-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048814468|D|1-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||048814470|D|2-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||048814481|D|2-1|2|21|59|2|TR|05/26/2020|||||||||
LEWISTON|||048814482|D|2-1|2|21|59|2|ER|05/27/2020|||||||||
LEWISTON|||100630045|D|2-1|2|21|59|2|ER|05/20/2020|||||||||
LEWISTON|||100676561|D|3-1|2|21|60|1|ER|05/27/2020|||||||||
LEWISTON|||048814538|D|2-1|2|21|59|2|WV|05/18/2020|||||||||
LEWISTON|||048814550|D|2-1|2|21|59|2|WV|05/18/2020|||||||||
LEWISTON|||100248742|D|6-1|2|21|58|3|ER|05/29/2020|||||||||
LEWISTON|||048814609|D|7-1|2|21|61|1|ER|05/26/2020|||||||||
